date,lost0.01_atr0.1,lost0.01_atr0.2,lost0.01_atr0.3,lost0.01_atr0.4,lost0.01_atr0.5,lost0.01_atr0.6,lost0.01_atr0.7,lost0.01_atr0.8,lost0.01_atr0.9,lost0.01_atr1.0,lost0.01_atr1.1,lost0.01_atr1.2,lost0.01_atr1.3,lost0.01_atr1.4,lost0.01_atr1.5,lost0.01_atr1.6,lost0.01_atr1.7,lost0.01_atr1.8,lost0.01_atr1.9,lost0.02_atr0.1,lost0.02_atr0.2,lost0.02_atr0.3,lost0.02_atr0.4,lost0.02_atr0.5,lost0.02_atr0.6,lost0.02_atr0.7,lost0.02_atr0.8,lost0.02_atr0.9,lost0.02_atr1.0,lost0.02_atr1.1,lost0.02_atr1.2,lost0.02_atr1.3,lost0.02_atr1.4,lost0.02_atr1.5,lost0.02_atr1.6,lost0.02_atr1.7,lost0.02_atr1.8,lost0.02_atr1.9,lost0.03_atr0.1,lost0.03_atr0.2,lost0.03_atr0.3,lost0.03_atr0.4,lost0.03_atr0.5,lost0.03_atr0.6,lost0.03_atr0.7,lost0.03_atr0.8,lost0.03_atr0.9,lost0.03_atr1.0,lost0.03_atr1.1,lost0.03_atr1.2,lost0.03_atr1.3,lost0.03_atr1.4,lost0.03_atr1.5,lost0.03_atr1.6,lost0.03_atr1.7,lost0.03_atr1.8,lost0.03_atr1.9,lost0.04_atr0.1,lost0.04_atr0.2,lost0.04_atr0.3,lost0.04_atr0.4,lost0.04_atr0.5,lost0.04_atr0.6,lost0.04_atr0.7,lost0.04_atr0.8,lost0.04_atr0.9,lost0.04_atr1.0,lost0.04_atr1.1,lost0.04_atr1.2,lost0.04_atr1.3,lost0.04_atr1.4,lost0.04_atr1.5,lost0.04_atr1.6,lost0.04_atr1.7,lost0.04_atr1.8,lost0.04_atr1.9,lost0.05_atr0.1,lost0.05_atr0.2,lost0.05_atr0.3,lost0.05_atr0.4,lost0.05_atr0.5,lost0.05_atr0.6,lost0.05_atr0.7,lost0.05_atr0.8,lost0.05_atr0.9,lost0.05_atr1.0,lost0.05_atr1.1,lost0.05_atr1.2,lost0.05_atr1.3,lost0.05_atr1.4,lost0.05_atr1.5,lost0.05_atr1.6,lost0.05_atr1.7,lost0.05_atr1.8,lost0.05_atr1.9
2017-08-18,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.24952015355087065,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.374280230326306,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.40307101727448336,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.41266794625720915,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089,0.5911708253359089
2017-08-21,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.2509578544061615,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.3773946360153726,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4061302681992842,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.4157088122605881,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401,0.5938697318008401
2017-08-22,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,2.3977055449330864,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.6147227533460926,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.887189292543034,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,3.978011472275348,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386,5.667304015296386
2017-08-23,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,3.1220657276995167,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,4.718309859154909,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.070422535211245,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,5.187793427230024,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931,7.37089201877931
2017-08-24,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.36880733944953015,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5587155963302584,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.5999999999999819,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.6137614678898897,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756,0.8697247706421756
2017-08-25,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,2.2397072278133443,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.3924977127172715,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.6395242451966845,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,3.721866422689822,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183,5.253430924062183
2017-08-28,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,2.981098109810992,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.514851485148531,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.838883888388857,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,4.946894689468965,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981,6.955895589558981
2017-08-29,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,3.9471365638766454,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,5.977092511013206,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,6.540969162995584,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364,9.16299559471364
2017-08-30,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-2.9203084832904858,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.421593830334186,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.730077120822617,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-4.832904884318761,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375,-6.7455012853470375
2017-08-31,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-1.889763779527561,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-2.8608923884514468,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.0577427821522343,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-3.1233595800524965,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738,-4.34383202099738
2017-09-01,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-0.9060283687943134,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.3714539007092004,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4645390070921778,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-1.4955673758865036,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635,-2.0726950354609635
2017-09-04,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,6.73327386262267,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.190900981266743,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,10.873327386262284,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,11.100802854594132,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485,15.331846565566485
2017-09-05,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.0238907849829337,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.5494880546075063,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.6518771331057998,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-1.686006825938564,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983,-2.320819112627983
2017-09-06,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,0.7835051546391725,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.1855670103092741,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2628865979381398,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.2886597938144284,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958,1.7680412371133958
2017-09-07,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-3.422222222222227,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.177777777777785,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.511111111111119,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-5.622222222222231,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889,-7.6888888888889
